route_short_name,direction_id,stop_id,hour,n,mean_h,std_h,median_h,cv,ideal_wait_min,excess_wait_min,boardings,excess_pax_min
12503,I,211299448,5,5,175.92666666666668,195.12297364596625,30.85,1.1091153907648996,87.96333333333334,108.20694658127753,2.0,216.41389316255507
1320,I,45833308,5,10,58.40333333333333,136.1329715143739,8.524999999999999,2.330910989915654,29.201666666666664,158.6569196963644,79.9320565,12681.773869285764
1386,I,45834116,5,10,92.44833333333332,157.7007088777839,11.925,1.705825331746928,46.22416666666666,134.50493201908571,0.0,0.0
1386,I,44782440,5,10,92.50833333333333,157.6805249811572,11.899999999999999,1.7045007654930966,46.25416666666666,134.38328776686788,19.5326782,2624.8655154082267
1346,I,45834651,5,8,16.4375,7.051692812919306,17.825,0.4290003232194255,8.21875,1.5125892479932412,26.188620399999998,39.61262563681645
1320,I,46021777,5,10,58.75,136.78703520436432,8.5,2.3282899609253502,29.375,159.23994042553196,39.422386,6277.618398072325
1346,I,47565871,5,8,16.458333333333336,8.113517527353144,17.78333333333333,0.49297321685183654,8.229166666666668,1.999873417721519,39.577062,79.14911424531645
1413,I,45834720,5,8,119.23958333333333,182.84986117514782,11.933333333333334,1.5334661197531398,59.619791666666664,140.1970335568271,35.2178555,4937.438869332988
1413,I,45833270,5,8,119.26666666666668,182.82012752368865,12.016666666666666,1.532868592987887,59.63333333333334,140.11961582355133,0.0,0.0
12503,I,211299447,5,5,176.23333333333335,194.9491691584131,31.0,1.1061991819089072,88.11666666666667,107.82630571842887,0.0,0.0
1386,I,44784252,5,10,92.59166666666667,157.6499137064993,12.166666666666668,1.7026360943911363,46.295833333333334,134.2102166771668,23.8266802,3197.78391233956
1320,I,44784235,5,10,58.80333333333333,136.79461506620467,8.600000000000001,2.326307154915334,29.401666666666664,159.11314589120042,57.8417903,9203.389218612121
1413,I,44783066,5,8,119.275,182.79562452975244,11.958333333333334,1.532556063967742,59.6375,140.07227141992132,4.4719863,626.4012787997697
1346,I,45833309,5,7,18.35238095238095,6.50420760379679,18.133333333333333,0.35440674540667516,9.176190476190476,1.152567524155485,0.0,0.0
12503,I,211299444,5,5,176.20999999999998,195.37531079096627,30.933333333333337,1.108764036042031,88.10499999999999,108.31255906777895,1.0,108.31255906777895
1413,I,44783393,5,8,119.31875000000001,182.8854490136859,12.091666666666667,1.5327469405578409,59.659375000000004,140.15855622413702,29.367625099999998,4116.123933747727
1346,I,45833640,5,8,47.23541666666667,76.63086638659206,19.3,1.6223179934531904,23.617708333333336,62.15981669643779,2.1155016,131.49919167702086
1386,I,44784251,5,9,102.2537037037037,163.51362173365075,12.85,1.5990973022107575,51.12685185185185,130.7370956944956,21.838324200000002,2855.0790807428193
1346,I,45833636,5,9,84.50555555555555,127.60744734255893,20.233333333333334,1.5100480258799953,42.25277777777777,96.34668697360829,1.0475448,100.9274709364311
12503,I,211299445,5,5,176.12,195.22466470994672,30.95,1.1084752708945418,88.06,108.20085654982714,3.0,324.60256964948144
1320,I,44784083,5,10,58.89,136.92127364941425,8.591666666666669,2.3250343632096153,29.445,159.17333314465768,79.4584914,12647.672922784117
1346,I,44165070,5,8,91.50416666666666,133.72108948967457,18.708333333333332,1.4613661252912844,45.75208333333333,97.70773520862741,1.0679568,104.34764022865306
1413,I,117558840,5,8,119.40208333333334,183.03169075886453,11.925,1.5329019867090359,59.70104166666667,140.28482119748867,9.7416142,1366.6006062219167
1386,I,45833335,5,9,102.34259259259258,163.39510719798628,13.316666666666666,1.5965504005593523,51.17129629629629,130.43426192319166,11.4292115,1490.760766366554
12503,I,268469956,5,5,175.99666666666667,195.11621050030672,31.2,1.1086358292788123,87.99833333333333,108.15641091687341,10.0,1081.5641091687341
1346,I,46021703,5,8,91.55625,133.66009645570594,18.68333333333333,1.4598686212651342,45.778125,97.56309036547815,1.2453355,121.49877992183791
1413,I,117979075,5,8,119.52291666666666,183.41932016433987,11.741666666666667,1.5345954171773744,59.76145833333333,140.73722407299277,19.901753499999998,2800.917541774968
1320,I,48480946,5,10,59.13666666666667,137.3645261501107,9.091666666666667,2.32283173693891,29.568333333333335,159.537340435526,31.833432199999997,5078.621110122635
1386,I,125960548,5,9,102.37592592592593,163.3041272283762,13.416666666666666,1.595141882736522,51.18796296296296,130.24662648285826,1.0789967,140.53568016113667
1637,I,43786925,5,11,13.684848484848485,6.340822742976754,12.833333333333334,0.46334621461079023,6.842424242424243,1.4689981077381433,42.1101833,61.859779584206365
1637,I,44165221,5,11,13.692424242424243,6.351216234580759,12.85,0.4638489227424257,6.846212121212122,1.4730024042572452,77.6783994,114.42046907505456
12503,I,268470881,5,5,175.43333333333334,195.83029245866035,31.733333333333334,1.116266154999014,87.71666666666667,109.29936379758061,10.0,1092.993637975806
1386,I,44782886,5,9,102.43333333333334,163.4172159886512,13.683333333333334,1.5953519295995886,51.21666666666667,130.3539854286437,72.50133340000001,9450.83775758084
1346,I,49419949,5,8,91.51666666666667,133.83914422835264,18.5,1.4624565022220284,45.75833333333333,97.86696336429308,0.0,0.0
12503,I,348822495,5,5,175.63333333333333,195.92061402517092,31.833333333333332,1.1155092846375267,87.81666666666666,109.27563199848171,3.0,327.82689599544517
1346,I,45834027,5,8,91.37916666666666,133.63216453872755,18.133333333333333,1.4623920244993212,45.68958333333333,97.71130581900807,0.0,0.0
1413,I,44782393,5,7,135.2952380952381,191.09452404551368,12.616666666666667,1.4124260893128915,67.64761904761905,134.9534456433566,44.819961,6048.608170550862
1346,I,45833313,5,8,91.32083333333334,133.3105258487991,18.458333333333336,1.4598040883201069,45.66041666666667,97.30362532509012,0.0,0.0
12503,I,268471638,5,5,175.63666666666668,195.89984272014559,32.233333333333334,1.115369850943115,87.81833333333334,109.25038918727421,4.0,437.00155674909684
1320,I,46022221,5,9,64.96851851851852,143.66599326224502,10.616666666666667,2.2113170584503123,32.48425925925926,158.84553081000502,18.908888599999997,3003.592446694252
1637,I,44165222,5,11,13.77878787878788,6.388622663834763,12.533333333333331,0.4636563622312452,6.88939393939394,1.481062771990857,76.5564386,113.38489116666385
1346,I,48937185,5,8,91.35833333333333,133.38316672903917,18.549999999999997,1.4600000006827238,45.67916666666667,97.36971175773053,2.2928803,223.2570939059787
12503,I,268471639,5,5,175.74666666666667,195.92148750626274,32.3,1.1147948989431533,87.87333333333333,109.20613743266821,8.0,873.6490994613457
1413,I,45833276,5,7,135.48333333333332,191.240322506476,13.566666666666666,1.4115413150927003,67.74166666666666,134.97180816477163,11.2626415,1520.139087966596
1386,I,45832983,5,8,113.39791666666666,170.488162353297,20.708333333333336,1.5034505691532871,56.69895833333333,128.1602623619812,16.5909928,2126.305990093741
1320,I,44164929,5,9,65.07777777777778,143.95318576314324,10.95,2.212017537763854,32.53888888888889,159.2134857625254,17.8347633,2839.5348327425604
1346,I,44165074,5,8,91.39583333333333,133.4595628390654,18.633333333333333,1.460236839816535,45.697916666666664,97.44128514170657,0.0,0.0
1413,I,44783062,5,7,135.47380952380954,191.278179552162,13.55,1.4119199882582827,67.73690476190477,135.03474251367712,35.1591528,4747.70714534703
12503,I,268471640,5,5,175.87,195.99335374218973,32.36666666666667,1.114421753239266,87.935,109.20962845030735,6.0,655.257770701844
1637,I,44784241,5,11,13.843939393939394,6.593202317873137,12.116666666666667,0.47625189118926026,6.921969696969697,1.5700125364402482,45.1537883,70.892013698769
1386,I,44782884,5,8,113.40416666666667,170.59732472949602,20.433333333333334,1.504330305877909,56.702083333333334,128.31736284613788,3.3477292,429.5717824670109
1386,I,47566312,5,8,113.43124999999999,170.72123444812908,20.466666666666665,1.5050635027660286,56.715624999999996,128.47314955752077,33.568701,4312.676744024697
1320,I,45833475,5,8,14.404166666666667,10.008349812642553,9.975000000000001,0.6948232441522166,7.202083333333333,3.4770170427152642,16.1936373,56.305552875649596
1413,I,45833277,5,7,135.56190476190474,191.64213812287835,13.333333333333334,1.413687263095562,67.78095238095237,135.46102486835676,6.9560071,942.2678507575662
1346,I,47568297,5,8,91.3875,133.47267738244742,18.71666666666667,1.460513498918861,45.69375,97.4693235269533,2.0950897,204.20697578728752
12503,I,45833890,5,5,175.70333333333332,195.9241265841902,32.4,1.1150848584784403,87.85166666666666,109.23601348232188,13.0,1420.0681752701844
12503,I,45833892,5,5,175.67333333333335,195.8959198145791,32.3,1.1151147194484787,87.83666666666667,109.22321183256803,3.0,327.66963549770406
1413,I,44783044,5,7,135.53095238095239,191.7333156228408,12.9,1.4146828621399632,67.76547619047619,135.62091785645268,38.499518200000004,5221.339995315206
1346,I,44783345,5,8,91.45833333333333,133.4826614312802,18.75,1.459491514510581,45.729166666666664,97.40840584662112,0.0,0.0
1320,I,44784316,5,8,14.45,10.165980168079109,9.975,0.7035280393134332,7.225,3.576026047673971,5.4056652,19.330799560204724
1637,I,44165224,5,11,13.890909090909092,6.609116613124401,11.95,0.4757871907353953,6.945454545454546,1.5722665133005447,41.3418449,65.0003983343349
1386,I,45834129,5,8,113.22500000000001,170.978932466027,19.6,1.5100810992804328,56.612500000000004,129.09602714604645,16.6396287,2148.1099583553337
1346,I,44783341,5,8,91.66666666666667,133.36508450073765,19.133333333333333,1.454891830917138,45.833333333333336,97.01588598484851,0.0,0.0
1320,I,45834139,5,7,15.226190476190478,10.531588376949443,11.683333333333334,0.6916758590021526,7.613095238095239,3.6422227186417957,0.0,0.0
12503,I,44783680,5,5,175.7733333333333,196.15653431776255,32.516666666666666,1.1159629882297044,87.88666666666666,109.45171609901642,1.0,109.45171609901642
1637,I,44165225,5,10,13.651666666666667,6.8896155754713755,11.8,0.5046721212651477,6.825833333333334,1.7384984535872703,30.0665388,52.270631208521664
1386,I,45833353,5,8,113.1,171.0543489005111,19.366666666666667,1.5124168779886038,56.55,129.35274216524218,8.4992486,1099.4011127540955
1346,I,45833704,5,8,91.75208333333333,133.22862670922638,19.308333333333334,1.4520501537301302,45.876041666666666,96.72732394719316,0.0,0.0
12503,I,44784356,5,5,175.67666666666668,196.24863158758586,32.516666666666666,1.1171012935938325,87.83833333333334,109.61480010625581,0.0,0.0
1413,I,44782629,5,7,135.70238095238096,191.8773091849199,13.2,1.4139568358218502,67.85119047619048,135.6531164805601,35.0454866,4754.029475867707
1386,I,45833359,5,8,113.05416666666666,171.05284022577806,19.491666666666667,1.513016682791683,56.52708333333333,129.40290045025125,38.5403192,4987.229088758507
1346,I,45832857,5,8,91.72916666666666,133.17899289792499,19.541666666666668,1.451871828094572,45.86458333333333,96.6794139412522,0.0,0.0
1320,I,45833214,5,7,15.280952380952382,10.50257500009655,11.55,0.6872984574697025,7.640476190476191,3.60920179851311,37.7812604,136.36019298577213
1637,I,44783646,5,10,13.580000000000002,6.87606880580919,11.75,0.5063379091170243,6.790000000000001,1.7408071510391099,8.9512957,15.582479565625633
12503,I,44165093,5,5,175.60999999999999,196.1799025837707,32.46666666666667,1.1171340048047989,87.80499999999999,109.57962011781154,2.0,219.1592402356231
12503,I,44784358,5,5,175.37,196.08803844758665,32.78333333333333,1.1181390115047423,87.685,109.62684273884423,4.0,438.5073709553769
1386,I,45833132,5,7,125.48333333333333,179.59722441027037,14.416666666666666,1.431243653156624,62.74166666666667,128.5236937808727,6.9286592,890.4968733328263
1320,I,45833208,5,6,14.916666666666666,11.419225179656616,9.916666666666668,0.7655346489155274,7.458333333333333,4.370906269397889,1.0741254,4.694901444979515
1346,I,47567953,5,8,91.55,133.21081819181703,19.333333333333336,1.4550608213196836,45.775,96.91492126342617,0.0,0.0
12503,I,49367711,5,5,175.21999999999997,196.22392180590236,32.88333333333333,1.1198717144498482,87.60999999999999,109.87280986442443,34.0,3735.6755353904305
1413,I,45833435,5,7,135.81428571428572,192.2445477643637,12.916666666666666,1.4154957761129123,67.90714285714286,136.06067267059692,32.016998,4356.2542847731565
1320,I,44784469,5,6,14.916666666666666,11.452466174649087,9.9,0.7677630955072015,7.458333333333333,4.396390440720051,0.0,0.0
1637,I,44387647,5,10,13.61,6.892105790121204,11.908333333333333,0.506400131529846,6.805,1.7450816393174953,60.2584393,105.15589603635777
1386,I,44783558,5,7,125.4952380952381,179.69712695989807,14.016666666666667,1.4319039486066099,62.74761904761905,128.65451282357066,12.6248086,1624.238599923825
1346,I,47568298,5,8,91.63125000000001,133.06726719906138,19.791666666666664,1.4522039937146045,45.815625000000004,96.62040842958265,3.3812491,326.6976690441587
1320,I,45834755,5,6,14.838888888888889,11.48126762046942,9.966666666666667,0.7737282559657416,7.419444444444444,4.441690586130872,0.0,0.0
1413,I,45834181,5,7,135.86666666666665,192.1587746696457,13.383333333333333,1.414318753702005,67.93333333333332,135.88687935183887,2.1533172,292.6075545626395
1413,I,45833440,5,7,135.84761904761905,192.189142622444,13.233333333333333,1.4147406039930328,67.92380952380952,135.94889185728977,28.4563177,3868.6048576539806
1386,I,44783275,5,7,125.61428571428571,179.8038577345765,14.2,1.4313965701603952,62.80714285714286,128.6853126314402,38.1178877,4905.21229552463
1346,I,44783678,5,8,91.68541666666667,133.0357385769526,19.616666666666667,1.4510021703955385,45.842708333333334,96.51757270766585,1.0679568,103.07659809264615
1320,I,192365034,5,6,14.799999999999999,11.351284802464725,9.8,0.7669787028692383,7.3999999999999995,4.353096846846847,1.0741254,4.675771891858108
1346,I,44783685,5,8,91.75,132.9185378656165,19.84166666666667,1.4487034099794716,45.875,96.27976952770209,3.7360065,359.7018447739969
1637,I,44387648,5,10,13.791666666666666,6.9415346125894795,12.083333333333334,0.5033136879218958,6.895833333333333,1.7468846928499493,5.8676486,10.250105522362436
1320,I,43968713,5,6,14.872222222222222,11.320338410506777,9.8,0.7611732961864848,7.436111111111111,4.308369650935957,2.1599302,9.30577772182003
1386,I,48480954,5,7,125.80714285714285,179.96672771348662,14.55,1.4304968988751563,62.903571428571425,128.72092294742615,20.2146978,2602.054557919305
1637,I,43768546,5,10,13.788333333333332,7.072042177161809,12.024999999999999,0.5129004359116507,6.894166666666666,1.8136267577259357,8.1603186,14.799772164528648
1346,I,45832936,5,8,91.68958333333333,132.722401383463,20.025,1.4475188626493884,45.844791666666666,96.05908974934299,18.6837165,1794.7408001247804
1320,I,44782577,5,6,14.888888888888888,11.210493045401154,9.925,0.7529435627508239,7.444444444444444,4.220434286898839,19.5094481,82.3383436797134
1413,I,66771046,5,6,157.57222222222222,199.68967375021958,22.975,1.2672898238916732,78.78611111111111,126.53234573995074,9.1093243,1152.6241717849348
1386,I,44164922,5,6,145.6027777777778,187.35998387355494,23.116666666666667,1.2867885265177286,72.8013888888889,120.54633878851858,27.7884624,3349.79740288241
1346,V,46021751,5,7,98.98095238095239,140.63573103424824,13.65,1.4208363089190863,49.490476190476194,99.91017649241932,1.0475448,104.66038585171611
1637,I,44387650,5,11,46.6469696969697,104.11066344684637,13.466666666666669,2.2318848174527757,23.32348484848485,116.18150454097604,9.5679898,1111.6234503967123
1320,I,44782576,5,6,14.911111111111111,11.318976472944087,9.8,0.7590967828352964,7.455555555555556,4.296099312800133,2.1599302,9.279274647916253
1346,I,46021748,5,8,91.65625,132.97911671300437,20.025,1.4508461421125605,45.828125,96.46611923229915,0.0,0.0
1637,I,44782382,5,11,46.74545454545455,104.22844231019454,13.55,2.2297021886661605,23.372727272727275,116.1991929701527,22.8539006,2655.604805940088
1346,V,44784150,5,7,98.86666666666666,140.53293095406386,13.766666666666667,1.4214389509851368,49.43333333333333,99.8794909771056,2.2928803,229.01171723543322
1346,I,45833811,5,7,102.32619047619048,138.88996868514494,23.05,1.357325705557877,51.16309523809524,94.2594623702379,1.0679568,100.66503380263967
1386,I,44164923,5,6,145.76111111111112,187.40446422077716,23.383333333333333,1.2856959088211262,72.88055555555556,120.47257647173416,18.1144067,2182.2892464058436
1346,I,45832937,5,7,102.32857142857142,138.79371718383084,23.166666666666668,1.3563535114991148,51.16428571428571,94.12667283815199,2.1359136,201.04644063775942
1346,V,44784142,5,7,98.94047619047619,140.42838339053117,13.966666666666669,1.4193218872343423,49.470238095238095,99.65653906755823,3.7360065,372.31747772390145
1346,I,45832938,5,7,102.4095238095238,138.80180052842243,23.183333333333337,1.3553602767120205,51.2047619047619,94.06322338616467,7.728395099999999,726.9577547078403
1386,I,46021777,5,6,145.79999999999998,187.47421970915244,23.46666666666667,1.2858314108995368,72.89999999999999,120.53012021795462,17.1681349,2069.277363415062
1637,I,44387652,5,11,46.77424242424242,104.26986339448644,13.283333333333331,2.2292154397447783,23.38712121212121,116.21999468953403,28.1361958,3269.9885264596896
1320,I,47568009,5,5,16.263333333333332,11.998862909088974,11.383333333333333,0.737786200599855,8.131666666666666,4.426297738607639,21.575943600000002,95.50155036500597
1413,I,44782643,5,6,157.25555555555556,199.06603749497455,23.391666666666666,1.265876024485813,78.62777777777778,125.9964620771411,51.146953,6444.335124025819
1386,I,44784235,5,5,168.79000000000002,197.59678348709133,15.8,1.17066641084834,84.39500000000001,115.65995866000488,12.815235,1482.2095503182475
1346,I,45832939,5,7,102.34285714285714,138.7188746318911,23.283333333333335,1.3554328900380204,51.17142857142857,94.012062572563,0.0,0.0
1346,V,45833049,5,7,98.80952380952381,140.89653917171597,12.6,1.4259408783643543,49.404761904761905,100.45506741250715,4.387969999999999,440.79382215405894
1320,I,68455378,5,5,16.296666666666667,11.98471897413072,11.4,0.7354092232029487,8.148333333333333,4.406836435535556,7.5422366,33.237403054309816
1386,I,44784083,5,5,168.73333333333335,197.65107021100482,15.85,1.1713812932299772,84.36666666666667,115.76238311602793,23.451687500000002,2714.8232330923634
1346,V,45832939,5,7,102.46666666666668,138.74294405053368,23.35,1.354030033024076,51.23333333333334,93.93105655730082,16.5655711,1556.021595898088
1320,I,43968706,5,5,16.46666666666667,12.014440385543466,11.566666666666666,0.7296218857617489,8.233333333333334,4.3829993252361685,21.599301699999998,94.66972477667242
1637,I,44387653,5,10,50.45166666666667,108.75351142479134,15.291666666666668,2.155597993289776,25.225833333333334,117.21442549524846,29.9775763,3513.804383744476
1413,I,44783571,5,6,156.96944444444446,198.43822469489524,23.84166666666667,1.2641837740919548,78.48472222222223,125.43119190944999,14.709655999999999,1845.0496846579924
1346,V,45833050,5,7,98.55714285714285,140.87424760919143,12.433333333333334,1.4293661882364692,49.278571428571425,100.68044316291525,0.0,0.0
1386,I,48480946,5,5,168.96666666666664,197.85274125526342,16.25,1.1709572376519835,84.48333333333332,115.83854968106795,9.7478824,1129.1805596776078
1346,V,45833810,5,7,102.45476190476191,138.6299063323106,23.416666666666668,1.3530840710085859,51.227380952380955,93.7889590118309,5.517162600000001,517.4489369530064
1346,V,45833051,5,7,98.42142857142858,140.81360039672782,12.366666666666667,1.4307209562045065,49.21071428571429,100.73248450310285,0.0,0.0
1346,V,46021749,5,7,102.52142857142859,138.5905253164263,23.5,1.3518200755451597,51.26071428571429,93.67472720154737,3.3404252,312.9134193471743
1637,I,44165126,5,11,79.44393939393939,138.4532011282621,16.983333333333334,1.7427786459796881,39.721969696969694,120.64664119693302,17.057634099999998,2057.946260931269
1346,V,45833052,5,6,112.64444444444445,147.17834000093933,21.858333333333334,1.3065743341965417,56.32222222222222,96.14972079743977,0.0,0.0
1320,I,258781031,5,5,16.60333333333333,12.125942804124094,11.633333333333333,0.7303318291983996,8.301666666666666,4.4279809944455595,28.0790942,124.33369545884655
1413,I,45834154,5,5,185.79333333333335,204.61333903514478,32.983333333333334,1.101295376772461,92.89666666666668,112.66986215269053,9.4400283,1063.6066872784975
1346,V,45833812,5,7,102.4547619047619,138.56971047044857,23.566666666666663,1.352496535000079,51.22738095238095,93.70752663362293,14.4704813,1355.9930118210925
1346,V,45833053,5,6,112.48888888888888,147.22445501451512,21.641666666666666,1.3087910856683487,56.24444444444444,96.34302715768911,2.2928803,220.90302901223038
1637,I,44783357,5,11,79.63030303030303,138.5130305685422,17.05,1.7394512553321764,39.81515151515151,120.46833245115744,43.0892038,5190.884528434076
1346,V,45833813,5,6,115.46111111111111,145.20453220488506,23.333333333333332,1.2576055332184628,57.730555555555554,91.30501157463097,13.2455578,1209.3858082414436
1320,I,43968750,5,5,16.580000000000002,12.303352749916947,11.816666666666666,0.7420598763520474,8.290000000000001,4.564912210159496,1.0741254,4.903288153702452
1346,V,45834032,5,6,112.3638888888889,147.03432404029903,21.85,1.3085549591977368,56.18194444444445,96.20124694761016,2.490671,239.60565593625114
1637,I,43768804,5,11,79.78181818181818,138.86047180179622,16.816666666666666,1.740502723130992,39.89090909090909,120.84351465314033,38.4549423,4647.030383315716
1649,I,43786925,5,8,66.38541666666667,127.27329366517527,16.674999999999997,1.9171875399116312,33.192708333333336,122.00338638919398,45.8343399,5591.944680713351
1346,V,49337801,5,6,112.32777777777778,147.54407836890098,21.641666666666666,1.3135137299768622,56.16388888888889,96.9005863571668,0.0,0.0
1649,I,44165221,5,8,66.39583333333333,127.27025836068081,16.68333333333333,1.916841042143922,33.197916666666664,121.9784273350068,33.9884007,4145.8516650180445
1637,I,44165129,5,10,86.89,144.0094356862309,17.65833333333333,1.6573764033402105,43.445,119.33892028234935,23.9356442,2856.4539350904774
1649,I,44165222,5,7,74.44761904761904,134.3142655817896,19.166666666666668,1.8041445421629667,37.22380952380952,121.16117459200647,35.3994647,4289.04072298027
1413,I,45833786,5,5,186.65333333333334,203.30630842264696,34.43333333333333,1.0892187393169885,93.32666666666667,110.72252047765319,8.0843527,895.1199073743209
