route_short_name,direction_id,stop_id,hour,n,mean_h,std_h,median_h,cv
1649,V,47567880,9,7,25.130952380952383,13.840054100532592,27.2,0.5507174535503258
1386,I,45833335,9,6,42.13055555555555,32.667537426981085,33.6,0.7753882424812548
1413,V,45833272,9,6,27.01111111111111,20.67438625240373,27.008333333333333,0.7654030286780484
1320,V,44782593,9,7,38.15952380952381,30.86793021318823,28.3,0.8089181187707654
1320,I,44783496,9,7,24.511904761904763,13.307799104540267,26.2,0.542911668179399
12503,I,44165411,9,5,32.7,20.58552889774756,27.733333333333334,0.629526877606959
1346,I,44784471,9,11,19.134848484848487,15.468352269932959,14.716666666666669,0.8083864516712133
12503,V,47567953,9,5,138.88,216.19298976197686,33.75,1.5566891543921146
1637,I,45834206,9,11,17.034848484848485,12.926830711731721,13.533333333333331,0.7588462394150081
12503,I,49053699,9,5,32.660000000000004,20.608133777171037,27.533333333333335,0.630990011548409
1649,V,45834504,9,7,25.2,13.96910991244724,26.883333333333333,0.5543297584304461
1346,V,44784472,9,11,15.07878787878788,11.750620209097004,12.483333333333333,0.7792814849280569
1413,I,45833792,9,6,32.288888888888884,11.070668062859836,27.166666666666664,0.3428630852227754
1649,V,44783335,9,7,25.140476190476193,13.974832415563485,26.633333333333333,0.5558698375354355
1007,V,44783078,9,5,159.02333333333334,231.08200170309914,53.333333333333336,1.4531326746793918
1637,I,44783041,9,6,26.855555555555554,23.008512246611453,22.016666666666666,0.8567505594518126
1346,I,44784483,9,11,19.13939393939394,15.609828024223132,14.883333333333333,0.8155863280547234
12503,V,211299446,9,5,156.49333333333334,213.53873564817746,59.55,1.3645228911658267
12503,V,47568298,9,5,138.98333333333332,216.84740717841197,32.86666666666667,1.560240368234167
1649,I,43768804,9,7,17.27142857142857,11.052762041808123,20.566666666666663,0.6399448659442256
12503,I,44165412,9,5,32.46,20.768078068677095,28.15,0.6398052393307793
1413,I,46021691,9,6,32.449999999999996,11.067712467319492,27.433333333333334,0.34106972164312765
1346,V,44784473,9,11,15.11969696969697,11.946289348626289,12.25,0.7901143371172814
1649,V,45834502,9,6,26.644444444444446,14.083838474394666,28.666666666666668,0.5285844298146455
1007,V,44784529,9,5,158.85666666666668,231.37791011436008,53.06666666666667,1.4565199872905976
1346,I,46022126,9,10,18.151666666666667,15.902635089122107,12.341666666666665,0.8760977920735712
1649,V,45833603,9,6,26.644444444444446,14.087161434581153,28.541666666666664,0.5287091447507521
1007,V,44784527,9,8,99.42916666666666,198.19390613004057,29.85,1.993317582500513
1637,I,45833796,9,11,17.11969696969697,13.076856760569624,12.816666666666666,0.7638486115564166
1386,V,44784251,9,5,24.533333333333335,18.279776317620033,21.75,0.74509957816386
12503,V,45833318,9,5,138.53333333333333,211.76915550245323,40.05,1.528651266860827
1649,V,45833629,9,6,26.727777777777778,14.204406158688496,28.558333333333334,0.5314473308176947
1386,I,125960548,9,6,42.18055555555556,32.855013170475196,35.016666666666666,0.7789137136233829
12503,V,44783678,9,5,139.46666666666664,216.85059193422143,33.733333333333334,1.554856060713825
1346,I,46021842,9,9,17.048148148148147,14.154570967948626,10.583333333333334,0.8302702935794328
1346,V,200498924,9,11,15.074242424242424,12.074433218888252,11.05,0.8009976806177753
12503,I,45834208,9,5,32.63666666666667,20.639994616709036,28.066666666666663,0.6324173613535604
1413,I,46022221,9,7,31.228571428571428,10.423065517619108,26.516666666666666,0.33376696534004463
12503,V,45833319,9,5,138.52333333333334,212.20952973679363,39.983333333333334,1.531940681979885
1346,V,200498926,9,10,15.868333333333334,12.288114062874833,12.191666666666666,0.7743796279513601
1346,I,44783450,9,10,18.063333333333333,16.036939649862543,11.825,0.8878172900828128
1386,I,44782886,9,6,42.297222222222224,32.99197912718173,35.416666666666664,0.7800034468894347
1007,V,44784514,9,7,113.52619047619046,208.04020899838255,31.416666666666668,1.832530521157708
1386,V,45834413,9,6,25.41944444444444,16.040670002708815,26.433333333333334,0.6310393619249453
1637,V,44165160,9,9,18.25925925925926,12.68603079095589,17.0,0.6947724773951501
12503,I,44782781,9,5,32.67666666666666,20.7857231986017,28.35,0.636102923552026
1413,I,44164929,9,7,31.12142857142857,10.317236749714521,26.45,0.33151552558182995
1007,V,47565854,9,7,113.41428571428571,208.18195556127142,31.466666666666665,1.8355884732698073
1346,I,46021858,9,10,18.07,16.097640958986645,11.75,0.8908489739339593
12503,I,44782777,9,5,32.64666666666667,20.82120553666382,28.616666666666667,0.6377743170307479
12503,V,44783690,9,5,139.93333333333334,217.03287948552352,34.833333333333336,1.5509734122357564
1346,I,45833450,9,9,16.25925925925926,12.673789690945464,10.433333333333334,0.7794813705137301
1386,V,195038965,9,6,25.41944444444444,16.05641505773231,26.008333333333333,0.6316587718045713
1637,I,43786925,9,10,22.695,19.026275763912505,15.55,0.838346585763935
1413,V,45833808,9,6,26.208333333333332,19.166245768325414,24.983333333333334,0.731303495134833
1346,V,44784484,9,10,15.948333333333334,12.34384338220655,12.400000000000002,0.7739895526516805
1637,I,44165221,9,10,22.695,19.033310055444026,15.55,0.8386565347188379
1346,I,46021859,9,9,19.6,16.130404157106696,14.033333333333331,0.822979803934015
1637,I,45834207,9,11,18.87878787878788,13.970936808190027,12.583333333333334,0.7400335708993112
1007,V,47566970,9,6,132.0222222222222,219.6998471540346,41.391666666666666,1.6641126278289105
1386,V,44784604,9,6,25.42222222222222,16.16187118643487,25.883333333333333,0.6357379400258472
12503,I,49058655,9,5,32.57666666666667,20.954322280193704,28.666666666666668,0.6432310123869959
1413,I,45833475,9,7,31.321428571428573,10.282589362166014,26.433333333333337,0.32829247678523193
1007,V,44784220,9,6,132.04444444444445,219.72621972764762,41.425,1.6640322934608116
1346,I,44784482,9,9,19.60925925925926,16.01968910302182,13.95,0.816945142660476
1386,V,47566309,9,6,25.380555555555556,16.19468195937889,26.208333333333332,0.6380743685428916
1346,I,45833658,9,9,19.572222222222223,16.056783882271546,13.633333333333333,0.8203863465253699
12503,V,44165081,9,5,140.47333333333333,217.12288036450184,34.93333333333333,1.5456519412783103
12503,I,43768660,9,6,37.54722222222222,22.16115515580147,42.449999999999996,0.5902208963592905
1386,V,44784580,9,6,25.291666666666668,16.05679950006181,26.025,0.6348652191128228
1637,I,44165222,9,9,24.827777777777776,19.348132905104315,16.9,0.7792937844973769
1007,V,44782786,9,6,131.95000000000002,219.95038539870086,41.358333333333334,1.6669222084024315
1346,V,44784622,9,14,15.458333333333332,12.863060421715291,12.083333333333334,0.8321117253939811
1413,I,44784316,9,7,31.435714285714287,10.386508451983719,27.333333333333332,0.33040472239893676
1346,V,46022142,9,10,25.273333333333333,24.579615764106464,22.933333333333334,0.9725514019034476
1007,V,45833824,9,5,152.81666666666666,235.53451056409264,51.85,1.541288104901904
1007,V,44782783,9,5,152.74666666666664,235.54378253074074,51.8,1.5420551405207366
1346,I,45834651,9,9,19.574074074074076,16.13454447380617,13.683333333333334,0.8242813638462942
1386,V,44784034,9,6,25.244444444444444,16.080243418402027,25.616666666666667,0.6369814734402212
1637,I,44782731,9,11,20.074242424242424,14.233862674913693,22.15,0.7090610133174607
1413,I,45834139,9,7,31.35238095238095,10.531300393676911,26.833333333333332,0.33590113649334014
1346,I,47565871,9,9,19.53148148148148,16.16531388850382,13.466666666666669,0.8276542618556996
1346,V,45834604,9,14,15.45952380952381,13.039285442561939,12.133333333333333,0.8434467712730654
1386,V,45834099,9,5,19.56,14.324860286307235,13.683333333333334,0.7323548203633556
1637,I,44784241,9,8,25.70208333333333,20.135148299642868,17.15,0.7834052998158854
1346,V,44042532,9,10,24.543333333333333,23.10169690737025,22.958333333333336,0.9412615879683655
1413,I,45833214,9,7,31.395238095238096,10.35179500685488,26.6,0.3297250040102419
1413,I,45833208,9,6,31.802777777777777,10.91637156796509,25.725,0.34325214118852587
1637,I,44165224,9,8,25.650000000000002,20.17971513123458,16.883333333333333,0.786733533381465
12503,I,47568009,9,6,37.13611111111111,22.14831198456063,42.30833333333334,0.5964090294294133
1346,I,45833309,9,9,21.574074074074073,15.056433166531066,19.016666666666666,0.6978947562168907
1007,V,45833695,9,5,152.69333333333333,235.43888109939135,50.916666666666664,1.5419067483805757
1637,I,44165225,9,8,25.65625,20.153302971466545,16.991666666666667,0.7855124178890736
1346,V,45833925,9,12,17.305555555555554,13.594414929814029,18.908333333333335,0.7855520665703132
1346,I,45833640,9,9,21.674074074074074,14.97016190959374,18.5,0.69069441483088
1007,V,45833825,9,5,152.78333333333333,235.3484471067433,50.766666666666666,1.5404065480969344
1346,V,44783287,9,12,17.347222222222225,13.656435590031952,18.741666666666667,0.7872404823717377
12503,I,68455378,9,6,36.93333333333333,22.083062891425786,41.86666666666666,0.5979168652913119
1637,I,44783646,9,7,26.76904761904762,21.21047290839439,16.633333333333333,0.7923506734435332
1346,I,45833636,9,10,20.173333333333336,15.073770817770406,15.816666666666666,0.7472126975100993
1346,V,45833927,9,11,17.606060606060606,14.206601952142881,22.65,0.8069154292955509
12503,I,43968706,9,7,31.74761904761905,24.096336790309394,28.85,0.7589966590617927
1346,I,44165070,9,10,20.134999999999998,15.18952389349683,15.583333333333332,0.7543841019864331
1346,V,45833928,9,10,19.44,13.890070794156042,22.866666666666667,0.7145098145141996
1346,V,45833929,9,10,19.419999999999998,13.862791525839553,22.875,0.7138409642553838
1346,I,46021703,9,10,20.111666666666668,15.328521074563366,15.116666666666667,0.7621706012047749
12503,I,66155126,9,6,37.0,21.54574160899275,41.975,0.5823173407835878
1346,I,49419949,9,9,21.05925925925926,15.749003713563019,16.983333333333334,0.7478422445765063
12503,I,43968750,9,5,38.906666666666666,23.500077068431548,56.0,0.6040115764675689
1346,I,45834027,9,9,21.155555555555555,16.022769292555804,15.966666666666669,0.7573788005934992
1346,I,45833313,9,8,21.766666666666666,16.81930727533754,18.683333333333334,0.7727093694642055
1413,I,47568009,9,5,36.71666666666667,11.167552203693619,38.85,0.30415484894308537
1346,I,48937185,9,9,22.427777777777777,16.113214422092994,25.033333333333335,0.7184489957831902
1346,I,44165074,9,9,22.422222222222224,16.267336431263146,25.283333333333335,0.7255006337035099
1346,I,47568297,9,9,22.353703703703705,16.163336384320605,25.05,0.7230719615220882
1346,I,44783345,9,10,20.128333333333334,16.641404271007634,18.491666666666667,0.8267651372530082
1346,I,44783341,9,10,20.138333333333332,16.690619537798934,18.525,0.8287984542480643
1346,I,45833704,9,10,20.12333333333333,16.713612549190092,18.475,0.8305588478974703
1346,I,45832857,9,9,22.37777777777778,16.206346874368254,24.683333333333337,0.7242160966698822
1346,I,47567953,9,9,22.024074074074075,16.53644331396551,24.4,0.7508348935963487
1413,V,45833179,9,5,35.67666666666666,20.826605847115633,42.9,0.5837598574357368
1346,I,47568298,9,8,24.987499999999997,16.11755157429316,25.199999999999996,0.6450245752593561
1413,V,210060582,9,5,35.95333333333333,21.108351164619393,43.483333333333334,0.5871041488397755
1346,I,44783678,9,7,23.630952380952383,16.852547799871054,24.166666666666668,0.7131556751582713
1346,I,44783685,9,7,23.654761904761905,16.910649209576263,24.2,0.714894078311226
1413,V,236150642,9,5,36.019999999999996,21.327471590520158,43.733333333333334,0.5921008215025031
1346,I,45832936,9,8,20.785416666666666,17.53989388805322,16.733333333333334,0.843855774908845
1346,I,46021748,9,8,20.883333333333333,17.52884527476544,16.583333333333336,0.8393700849847777
1346,I,45833811,9,8,20.84583333333333,17.545535499728192,16.375,0.8416806955696116
1386,I,44784235,10,8,19.608333333333334,14.75346239964632,10.958333333333334,0.7524077721876576
1320,I,44783366,10,7,23.945238095238096,18.184160895762915,14.033333333333331,0.7594061426091702
1320,V,45833801,10,9,22.581481481481482,17.04805018438071,15.25,0.7549571182192539
1637,V,43768660,10,10,18.41,12.480367248869989,16.6,0.6779123980917974
1320,I,48843436,10,9,23.201851851851853,17.296940863554788,17.366666666666667,0.74549828927445
1346,I,46021859,10,9,23.103703703703705,16.381986828691396,23.416666666666668,0.7090632324056872
1649,V,43768361,10,9,27.877777777777776,21.847852113544448,24.7,0.7837013512231966
1637,V,43786926,10,10,20.625,12.85380888210875,19.84166666666667,0.6232149761022424
1386,V,43968715,10,7,35.259523809523806,57.35607720056119,15.883333333333333,1.6266832618161726
1413,I,45833613,10,5,32.19666666666667,7.2491179540073105,29.016666666666666,0.22515119434746794
12503,V,44784249,10,6,29.572222222222223,16.324568699046125,34.55833333333334,0.552023739588259
1649,V,44783336,10,7,24.823809523809526,24.85629149244452,17.916666666666668,1.0013085005588622
1637,V,45834648,10,10,20.726666666666667,12.871197820456857,20.083333333333332,0.620997000022042
1007,V,44165085,10,5,22.613333333333333,18.884589249202936,20.833333333333332,0.835108604770177
1637,I,46021992,10,13,17.944871794871794,13.700335925470693,18.25,0.7634680304256013
1320,V,44784529,10,10,21.593333333333334,14.017402279547614,20.208333333333332,0.6491541654622236
12503,I,45834425,10,5,38.64,31.401027230189637,31.266666666666666,0.8126559842181583
1320,I,44165280,10,8,24.55,17.711107625818702,21.733333333333334,0.7214300458581956
1649,I,44783113,10,8,22.616666666666667,22.7627543612611,13.6,1.0064592937919425
1637,V,43768387,10,8,21.085416666666667,18.214332416587343,12.933333333333334,0.8638355458909124
1346,I,45833313,10,9,14.972222222222221,10.887295801829913,10.816666666666666,0.7271663244264878
1320,V,44165028,10,9,23.414814814814818,17.578798685840606,18.333333333333332,0.750755401008694
1320,I,43968713,10,10,22.71333333333333,16.159584015548035,19.733333333333334,0.7114580576261242
1649,I,43768405,10,9,22.18148148148148,21.718150292467367,17.033333333333335,0.979111801463715
1386,I,45833475,10,9,32.37407407407407,31.194769574946687,28.466666666666665,0.9635725643788589
1637,V,44165171,10,10,19.185,17.42688767074858,12.95,0.9083600558117583
1386,V,44783805,10,5,65.28999999999999,70.46527403228092,14.683333333333334,1.0792659524013006
1413,V,176812290,10,5,41.71666666666666,21.859137423258243,48.88333333333333,0.5239905095467418
1386,I,44783270,10,7,18.416666666666668,7.029557776964531,15.75,0.38169544490305146
1346,V,46022142,10,12,12.345833333333333,11.469192076957652,8.483333333333334,0.9289929458217471
1637,V,44165411,10,11,19.55606060606061,13.465952712711172,19.583333333333332,0.688582070999409
1320,I,44783342,10,9,23.09444444444445,17.368344271002037,17.35,0.7520572453164219
1649,V,43768460,10,8,28.477083333333333,22.975318788593555,25.208333333333336,0.8068002793565664
1637,I,236150642,10,9,22.21851851851852,13.659875106627783,22.75,0.6147968459392401
12503,V,44784248,10,6,29.472222222222225,16.296212541872315,33.983333333333334,0.5529346385555167
1386,V,47568481,10,5,47.056666666666665,66.74636785790086,17.433333333333334,1.4184253281412667
1320,V,44784088,10,9,22.587037037037035,17.178242730838797,14.783333333333331,0.7605354656598303
1346,I,45832937,10,12,17.837500000000002,17.010477605864853,11.283333333333333,0.9536357452482047
1649,I,44783343,10,8,26.652083333333334,23.739913702542534,21.525,0.8907338839381237
1637,V,78709912,10,9,19.327777777777776,18.525462957178092,9.983333333333333,0.9584890291152793
1320,V,43768233,10,12,20.565277777777776,15.175614665587519,19.675,0.7379241277249283
1386,V,101269104,10,7,35.2452380952381,57.285083319962595,15.45,1.6253283114493202
1649,I,44387650,10,7,26.33095238095238,23.662592587919423,13.966666666666669,0.8986607185935581
1386,I,44782935,10,7,41.628571428571426,37.77715013817689,42.96666666666667,0.9074813005052789
1346,V,44042532,10,12,12.391666666666666,11.536743835820111,8.275,0.9310082449888456
1386,V,45834097,10,6,19.925,15.999944299671565,17.308333333333334,0.8030084968467536
1413,V,45833262,10,5,41.760000000000005,21.850516393592777,49.016666666666666,0.5232403350956124
1649,I,43768804,10,7,25.071428571428573,23.709118054275336,12.466666666666669,0.9456628283756544
1320,I,48480946,10,9,17.168518518518518,6.19787620158316,18.483333333333334,0.36100238904701826
12503,V,47566149,10,6,29.38611111111111,16.441972646436707,33.666666666666664,0.5595150914753015
1007,V,44783682,10,5,22.68333333333333,18.883302441869404,20.8,0.8324747586422957
1386,I,47568385,10,7,18.41190476190476,6.9321869146396455,15.65,0.3765056904369134
1637,V,44783097,10,10,19.23,17.542270852619584,12.9,0.9122345737191672
1320,I,44783343,10,9,23.037037037037035,17.198635780268503,17.383333333333333,0.7465645756708194
1386,V,43768660,10,6,38.5,61.33608840430519,12.024999999999999,1.5931451533585763
1649,I,44782382,10,7,26.197619047619046,23.41550230721775,14.066666666666666,0.8938026873608521
1637,V,44782920,10,10,20.761666666666667,12.828170065220613,20.225,0.6178776622888631
1320,V,44784097,10,7,26.866666666666667,16.967450164340104,24.5,0.6315428100871007
1346,I,45832938,10,12,17.816666666666666,16.978037283502474,11.2,0.952930062684891
1413,I,44784469,10,6,27.555555555555554,11.829630354368119,27.25,0.4293011015698108
1413,V,99376726,10,6,39.48611111111111,23.661935005613483,37.95,0.5992470349645342
1320,I,44165281,10,8,24.372916666666665,17.539025805764634,21.45,0.7196112818845222
1637,I,44387653,10,10,15.348333333333334,6.903221671396946,19.0,0.449770116498878
1386,V,44783812,10,5,65.13666666666668,70.54036307123904,14.8,1.082959363459992
1346,I,44784482,10,9,23.053703703703704,16.163477688107125,23.683333333333337,0.7011228172204874
1413,I,45834529,10,6,32.083333333333336,6.606127907172696,30.71666666666667,0.20590528541836972
1346,I,48937185,10,9,15.114814814814814,10.928223863810546,10.733333333333333,0.7230140757728124
1386,V,44782718,10,7,35.3,57.29075107493493,15.7,1.622967452547732
1386,V,47568139,10,5,46.79666666666667,66.41845744135352,17.55,1.4192988982410468
1320,V,84185949,10,8,20.689583333333335,16.81817373801164,13.750000000000002,0.8128812198414648
1346,I,45833309,10,8,16.897916666666667,12.0887040865866,16.508333333333333,0.7153961239750423
1637,V,43768390,10,9,20.612962962962964,18.059477826587308,15.483333333333333,0.8761223633417614
1320,V,45833402,10,11,20.099999999999998,15.839784969461796,13.15,0.7880490034558109
1320,I,44782577,10,10,22.69166666666667,16.22343854838836,19.641666666666666,0.7149513866348155
1386,I,44784196,10,7,18.423809523809524,7.10862910199643,15.633333333333333,0.3858392637423753
1386,I,44784316,10,9,32.33148148148148,31.277117068652608,28.25,0.9673889235965638
12503,I,45834426,10,5,38.493333333333325,31.095608121476648,31.283333333333335,0.8078180149327153
1320,V,45833802,10,8,23.539583333333333,18.00012140680507,17.433333333333334,0.7646745973330767
1637,V,44165166,10,8,21.452083333333334,18.428893824757,12.808333333333334,0.8590724517707449
1637,V,44165412,10,10,20.99833333333333,13.270890135932857,21.241666666666667,0.6319973078466319
1386,I,44164922,10,7,21.32857142857143,14.460948272617209,12.633333333333333,0.6780082914154083
1649,I,45833174,10,8,26.5625,23.75884886322474,20.991666666666667,0.8944507807331666
1007,V,44783681,10,5,22.616666666666667,18.892764635054224,20.5,0.8353469993391698
1386,I,44782937,10,7,41.64523809523809,37.73636904569429,42.766666666666666,0.9061388713733693
1413,I,44784442,10,6,32.12222222222223,6.419989519625307,30.958333333333336,0.19986131330552667
1346,I,45833658,10,8,18.672916666666666,11.009758731524904,21.85833333333333,0.5896110890474121
1320,V,43768235,10,10,22.011666666666667,15.674216354680489,20.475,0.7120867579926019
1649,I,44387652,10,7,26.192857142857147,23.322589120106414,13.983333333333333,0.8904179102304056
1386,I,44784083,10,9,29.8462962962963,32.266721933088746,12.583333333333334,1.081096348195565
1649,V,43768387,10,7,35.214285714285715,18.35995346280765,26.216666666666665,0.5213779888018399
1386,V,44165336,10,5,65.08666666666667,70.6114748307793,15.05,1.0848838701850756
1346,I,45833640,10,9,14.938888888888888,12.247010217161545,7.466666666666667,0.8198073034916616
1320,V,44784533,10,10,21.601666666666667,14.471989132266664,20.233333333333334,0.6699478033608517
1637,I,43768555,10,9,22.37222222222222,13.734272711490048,22.716666666666665,0.6138984574294037
1649,I,285966536,10,9,27.177777777777777,22.500249655679404,24.583333333333332,0.8278914427682529
1637,V,45833797,10,10,20.744999999999997,13.114894098780296,20.483333333333334,0.6321954253449167
1649,I,44783519,10,9,22.03148148148148,21.567789261017964,16.45,0.9789531983651089
1320,I,232142333,10,6,17.77777777777778,10.070651651772987,13.850000000000001,0.5664741554122306
1386,V,45833505,10,5,13.919999999999998,10.464975447229252,19.3,0.7517942131630211
1320,I,45833381,10,8,24.204166666666666,17.60073733856372,21.266666666666666,0.7271779929859344
1320,I,46022221,10,9,22.58888888888889,16.70045464007448,18.816666666666663,0.7393216515527316
1649,I,313942223,10,8,26.74375,23.779423203306347,21.166666666666664,0.8891581473542921
1386,V,44784353,10,6,38.516666666666666,61.54694233762641,12.191666666666666,1.5979301342525247
1346,I,45833636,10,9,15.025925925925927,12.360306118884667,7.833333333333333,0.8225986325114272
1413,I,45834755,10,6,27.61111111111111,11.726507905353621,27.216666666666665,0.424702499590272
1386,V,44783875,10,5,46.75333333333333,66.24974834333754,18.016666666666666,1.4170058821475306
12503,V,44784279,10,6,29.347222222222218,16.426115207268854,33.891666666666666,0.5597161831156449
1649,V,45833627,10,7,24.802380952380954,24.86122184193534,16.083333333333332,1.0023723887503928
1346,I,45832939,10,12,17.815277777777776,17.044838007461887,11.258333333333333,0.9567539849826584
1413,I,45834720,10,9,29.020370370370372,18.560586107473796,29.616666666666667,0.6395709589710835
1386,V,44165337,10,5,65.07,70.42570190554645,15.05,1.0823067758651677
1649,V,44782390,10,7,22.00952380952381,7.785450701814604,19.766666666666666,0.35373099250996687
1386,I,44784333,10,7,18.400000000000002,7.172140766507805,15.65,0.38979025904933723
12503,V,211299454,10,6,124.22222222222223,205.32183221457632,37.00833333333333,1.6528591144286107
1320,I,44783497,10,8,25.27916666666667,16.72247479275853,18.55,0.6615121065208582
1637,I,44165126,10,10,15.318333333333333,6.711314865376399,18.866666666666667,0.4381230463742617
1386,I,45834139,10,9,32.233333333333334,31.27310207798783,27.483333333333334,0.970209992078216
1346,I,44165074,10,9,15.253703703703703,10.975308364232244,10.65,0.7195176055220848
1320,V,45833327,10,9,18.47222222222222,16.901568705045044,11.616666666666667,0.9149721404234912
1413,I,44784437,10,6,32.03888888888889,6.4850159675027355,31.425,0.20241076368137545
1637,I,44165129,10,12,14.669444444444444,10.324482843593392,13.358333333333334,0.7038087149580802
1386,I,44783654,10,7,43.58809523809524,36.48293655757367,42.483333333333334,0.8369931367335414
1386,V,44783707,10,6,40.64444444444444,60.03795224586313,17.7,1.47715027395508
12503,V,44165085,10,6,29.652777777777775,16.513957106671548,34.06666666666666,0.5569109656582443
1649,V,313942223,10,8,26.670833333333334,23.673623904041396,21.0,0.8876222054319536
1320,I,44164929,10,9,22.501851851851853,16.73469716377435,18.433333333333337,0.7437031082576041
1320,I,44782576,10,11,22.143939393939394,15.550658943340132,18.8,0.7022535000071493
1320,V,43768236,10,9,24.44814814814815,14.979826855475581,26.1,0.6127182625327082
1320,V,232142333,10,7,19.783333333333335,10.645850223637705,14.383333333333333,0.5381221680019058
12503,V,211299452,10,6,124.2333333333333,205.33199088666498,36.8,1.652793057848122
1649,V,44165166,10,8,30.960416666666667,20.552703149971133,26.008333333333333,0.663838066885549
1320,I,44783496,10,8,25.18958333333333,16.549036849911303,18.258333333333333,0.6569793803620401
1637,V,45834208,10,10,21.038333333333334,13.513717413551808,21.558333333333334,0.6423378315876641
1386,I,44164923,10,7,21.326190476190476,15.072957118003723,12.95,0.7067815105014585
1386,I,48480946,10,8,32.50625,33.14616508057322,20.6,1.0196859090351307
1346,I,47568297,10,9,15.290740740740741,11.17060768241876,10.966666666666669,0.7305471900818857
1346,I,44165070,10,8,16.972916666666666,11.988898040073483,16.933333333333337,0.706354616329357
1386,I,44782447,10,6,17.191666666666666,7.033825351405454,15.316666666666666,0.4091415618849513
1637,V,44165168,10,8,21.477083333333333,18.281811957174813,12.8,0.8512241477780493
1649,I,44387653,10,7,26.347619047619048,23.470071162286914,14.0,0.8907852781637903
1413,I,192365034,10,6,27.575,11.861112737444593,27.26666666666667,0.43014008114032976
1346,I,45834651,10,8,16.264583333333334,12.6798408395089,15.916666666666664,0.7795982583533075
1637,I,44783357,10,11,13.881818181818181,7.656368097981616,18.166666666666668,0.5515392866915375
1386,V,44783655,10,5,65.33,70.50761692501347,16.05,1.0792532821829706
1007,V,44164980,10,5,22.85333333333333,19.202706406476494,19.7,0.8402584483580731
1649,V,44782325,10,7,21.940476190476193,7.546826607040518,19.416666666666668,0.3439682230013041
1637,I,44783734,10,13,17.703846153846154,13.122640046434908,18.216666666666665,0.7412310258685805
1637,V,45833798,10,10,20.773333333333333,13.627772296959536,20.725,0.6560224148087068
1386,V,44782885,10,5,12.629999999999999,8.903597275508615,18.6,0.7049562371740788
1386,I,45833214,10,9,32.24444444444444,31.4741183110312,27.416666666666668,0.9761098028920774
1346,I,44783345,10,10,13.85,11.395101286664078,10.258333333333333,0.8227509954270092
1649,V,45833381,10,8,26.725,23.690791694477223,21.15,0.886465545162852
12503,V,44783682,10,6,29.647222222222222,16.630954563444575,33.94166666666666,0.5609616455392155
1320,V,45833328,10,9,18.394444444444446,16.876239780703592,11.366666666666667,0.9174639566676673
1637,V,47568009,10,9,18.357407407407408,13.515747813475803,12.683333333333334,0.7362558074525304
12503,V,211299456,10,6,124.26388888888887,205.3757260118063,36.59166666666667,1.6527386020845038
1386,V,190561930,10,6,38.458333333333336,61.34260780572838,12.416666666666666,1.5950407230091885
1346,I,46021703,10,8,17.03125,12.070572104813426,16.841666666666665,0.7087308391817058
1386,V,45833656,10,6,40.59166666666666,59.958006716738375,17.950000000000003,1.4771013767211263
1386,I,45833333,10,6,17.22222222222222,7.086082255265957,15.408333333333335,0.41144993740253943
1649,I,47568141,10,8,27.12291666666667,23.87808144381579,21.733333333333334,0.8803655498142391
1413,I,44784421,10,5,31.723333333333336,7.0931860886972995,30.5,0.22359523238512027
1637,V,44782781,10,10,21.026666666666667,13.209996635545034,21.14166666666667,0.6282496814621925
1386,I,44783658,10,7,43.36666666666667,36.181264335134685,42.2,0.8343104765980327
1386,V,44165028,10,5,13.826666666666664,9.848268883412963,18.05,0.7122663126865693
1649,V,47567880,10,7,24.523809523809526,24.946409000003687,15.35,1.0172322116506356
1320,I,45833382,10,8,25.595833333333335,18.043080679769368,21.425,0.704922572545116
1637,V,44783355,10,8,21.479166666666664,18.585104082302042,12.391666666666666,0.8652618777405413
1346,I,47565871,10,8,16.24791666666667,12.712820075452706,15.933333333333334,0.7824277005022822
1320,V,45833306,10,9,18.24074074074074,17.021970391071445,11.766666666666667,0.9331841635714295
1320,V,45833174,10,8,22.2375,14.357769262474045,20.950000000000003,0.6456557284979897
12503,V,44783681,10,6,29.558333333333334,16.68207551590984,34.00833333333333,0.564378083425199
1637,V,44782777,10,10,21.04,13.083887886336472,21.0,0.6218577892745472
1386,I,46021777,10,7,21.645238095238092,15.18841641506049,12.75,0.7016978213975807
1386,V,125960549,10,5,15.916666666666666,6.717994078922997,17.883333333333333,0.4220729264244815
1320,V,56384924,10,7,19.785714285714285,11.238371162875774,14.666666666666666,0.5680043187013027
1320,I,45833475,10,9,22.483333333333334,16.582591645427815,18.766666666666666,0.7375504067647657
1320,V,48480947,10,7,27.116666666666667,17.239243253011658,24.166666666666668,0.635743451248125
1413,I,43968713,10,6,27.552777777777777,11.620477681369637,27.233333333333334,0.4217533990617068
1346,I,44783341,10,10,13.896666666666667,11.479539286148299,10.341666666666665,0.8260642326324034
1320,I,47568009,10,11,22.024242424242424,15.400792586904961,17.966666666666665,0.6992654861968406
1649,V,44165168,10,8,30.80625,20.50087216555947,25.775000000000002,0.6654776925318554
1649,I,44165126,10,6,29.225000000000005,24.28469978234276,17.891666666666666,0.8309563655207102
1637,V,49058655,10,9,19.418518518518518,12.83310592497996,20.516666666666666,0.6608694639985866
1649,I,43768333,10,8,22.097916666666666,22.8837831308974,13.541666666666668,1.0355629209796127
1386,I,44784053,10,6,17.141666666666666,7.296782332467332,15.483333333333334,0.4256751968381526
